uuid,seller_id,seller_firstname,seller_lastname,date_joined,country,contact_region,contact_date,contact_customer_fullname,contact_type,contact_product_type_offered_id,contact_product_type_offered,sale_net_amount,sale_gross_amount,sale_tax_rate,sale_product_total_cost
48fc63bd-93df-4fd5-8f71-8c8c1e817b35,949,Theodora,Henebry,2007-10-23,TH,Antofagasta,2011-12-25,Raquela,Phone,804,Canned sausages,306.67,793.05,0.19,318.74
0c14bfb8-a303-485b-b485-6552ad7bfbcd,887,Veda,Lucienne,2022-06-22,BV,Khartoum,2022-04-27,Olivette,Phone,30,Canned sausages,422.21,831.97,0.19,353.13
cda1503c-4d97-4213-b8e6-50e1ed902557,881,Doralynne,Kiyoshi,2009-02-21,LR,Belize City,2023-06-05,Atlanta,Email,943,Spätzle,486.51,820.87,0.19,325.75
abbced12-3953-48a0-abf7-db9e3ac8784b,174,Elena,Bashemeth,2013-10-28,UZ,Bangkok,2004-03-01,Ashlee,Phone,359,Canned sausages,458.04,540.34,0.19,347.2
913eb2bf-5dfa-4985-a665-c5c15293e734,997,Helena,Drus,2019-04-07,YT,Almaty,2013-11-17,Betta,Email,921,Spätzle,305.18,592.59,0.19,441.56
c8729703-79cd-4e37-a857-5d18669d6b9d,598,Chastity,Halla,2019-05-29,RU,Warsaw,2011-03-19,Sheree,Email,260,Canned sausages,395.1,582.86,0.19,355.81
139e1b1d-dcd1-424c-8c3e-d96d5fbe7616,13,Ileana,Hutchison,2019-07-19,SZ,Kobe,2020-10-17,Brooks,Email,103,Spätzle,254.91,586.91,0.19,356.09
16849a8a-089b-4f79-8932-b91283b005d3,722,Elka,Argus,2003-04-25,GA,Tel Aviv,2018-01-16,Tomasina,Email,587,Canned sausages,424.44,829.65,0.19,452.88
7d6a4a42-54d2-4618-a836-3089fe284226,56,Celestyna,Thornburg,2000-02-13,BF,Palikir,2019-05-30,Sibella,Email,955,Canned sausages,441.7,746.31,0.19,456.15
c06bdb04-28d6-437c-9a8b-959145930472,880,Alameda,Rudolph,2015-01-09,LK,Doha,2003-03-07,Meg,Phone,994,Spätzle,447.3,564.33,0.19,400.3
8963290e-92bc-4039-a3ff-14699dcc5bab,929,Carly,Eldrid,2018-12-13,NG,Rome,2005-01-22,Helsa,Email,342,Canned sausages,217.63,726.77,0.19,455.24
5c2e85b2-6bf5-4400-8f76-f53862c918b4,177,Babita,Clarissa,2010-08-05,SN,Mecca,2023-09-27,Quintina,Phone,398,Spätzle,443.27,717.65,0.19,423.46
9d3694c7-d3de-4a13-8d5b-475a2da06383,352,Melanie,Milde,2000-05-04,CU,Stockholm,2023-09-11,Feliza,Phone,108,Canned sausages,242.48,675.28,0.19,366.64
05842256-6ecb-4fdb-8069-38370b3b6875,154,Maurene,Ferrell,2011-09-18,JO,Medina,2011-01-10,Asia,Phone,601,Spätzle,495.74,730.97,0.19,401.43
ef9b3fa5-003c-4d78-bda8-3fc4ef44b604,344,Teriann,Zeeba,2015-05-29,HM,Petropavlovsk-Kamchatsky,2009-05-13,Amalie,Email,708,Canned sausages,439.91,566.14,0.19,455.07
4747d206-3103-4459-ba34-fe570553eaf8,421,Ivett,Poll,2023-05-25,KP,Rockhampton,2003-04-19,Alejandra,Phone,993,Canned sausages,397.44,943.76,0.19,351.06
a97cafdb-9fb5-48e9-b682-59771064a1c8,15,Lucille,Sekofski,2010-06-16,DE,Freetown,2008-01-09,Joelly,Email,667,Spätzle,484.66,616.34,0.19,424.16
84c65489-9bc4-4495-8695-025408802d7d,479,Elbertina,Brunell,2004-05-02,QA,Cincinnati,2017-03-21,Vivia,Phone,726,Canned sausages,344.46,608.87,0.19,432.8
4952340a-4ee8-4029-850c-f289331a3623,582,Meghann,Raimondo,2002-12-24,NZ,Stepanakert,2000-07-29,Heida,Phone,454,Spätzle,269.36,808.86,0.19,488.5
955f78eb-cef1-404c-8886-c865ee4d02a0,274,Ezmeralda,Land,2007-09-29,ET,Brazzaville,2019-01-28,Meghann,Phone,347,Canned sausages,265.09,862.53,0.19,483.94
81645d3b-9391-4f50-965c-0d5b0754b5aa,576,Alex,Yoko,2021-04-25,BB,Townsville,2001-08-04,Donnie,Phone,712,Canned sausages,312.96,557.81,0.19,302.37
c49bba98-f963-43f9-b77d-f6ac3f4a96db,555,Marika,Medrek,2023-08-01,KR,Whitehorse,2019-10-20,Rori,Email,547,Spätzle,410.81,850.64,0.19,453.35
f9dd117a-43e3-4807-80d5-f169087ff6c6,882,Emelina,Salvidor,2007-05-09,AX,Liverpool,2022-12-16,Sallie,Phone,534,Spätzle,425.25,648.65,0.19,394.36
9b9b6510-710b-416b-93c1-bb282ab99cf9,505,Briney,Elisha,2018-08-13,SI,Jaipur,2002-08-06,Ingrid,Email,627,Spätzle,219.43,856.42,0.19,416.16
edc3aa1a-a1eb-419f-b608-31fa4b13e69e,255,Kenna,Mathilde,2018-09-25,SR,Surat Thani,2005-12-22,Joane,Email,771,Spätzle,274.72,538.87,0.19,435.42
c189866c-0f86-43df-8de6-5d338969b5a1,244,Mahalia,Hortensia,2013-04-27,TR,Busan,2005-06-11,Raina,Phone,825,Canned sausages,394.66,615.47,0.19,308.15
dc150e9d-0edd-4850-9912-2825c0b4c580,683,Hettie,Waite,2019-02-23,GY,Tucson,2021-09-19,Melanie,Email,517,Spätzle,237.71,896.27,0.19,453.24
ea382b95-b14a-435a-821b-4e41ed264849,914,Millie,Kristi,2020-10-12,CK,Pristina,2003-04-01,Sashenka,Phone,122,Spätzle,406.47,793.92,0.19,393.59
04feefcd-609e-4c27-afa3-dd1dab8549c7,608,Claresta,Drus,2004-03-28,CK,Valencia,2018-11-27,Kara-Lynn,Phone,120,Spätzle,262.32,610.4,0.19,486.81
18b291b6-90d4-4b95-aa1f-61de12b1a7f2,378,Alie,Hilbert,2013-11-01,VG,Recife,2023-05-13,Mariann,Email,73,Canned sausages,366.84,524.74,0.19,467.47
38689179-d5f5-426a-8a01-5ab18aa9e649,956,Paulita,Kermit,2024-11-30,HM,Pago Pago,2005-10-04,Wynne,Phone,320,Spätzle,358.86,933.32,0.19,346.64
fd2d4640-b17a-49d7-aca4-9a472d79ea46,783,Carmencita,Eckblad,2019-06-11,KP,Lagos,2009-12-22,Catrina,Email,233,Canned sausages,226.43,762.15,0.19,347.88
c8bd398c-72bc-42a2-b5fd-35aa1ae347a3,783,Mathilda,Toor,2011-04-11,IL,Kigali,2012-12-05,Sashenka,Phone,239,Canned sausages,223.21,565.81,0.19,395.35
565f20da-6bb0-4b49-af6a-8f6e845b9645,377,Marinna,Hillel,2020-08-02,ST,Bissau,2007-05-24,Cherilyn,Phone,964,Spätzle,409.8,536.8,0.19,480.44
04feeba6-25fd-4023-a38e-0256d16c85a6,911,Kathy,Arley,2024-02-19,MG,Dresden,2016-10-11,Hollie,Phone,169,Canned sausages,377.39,730.64,0.19,376.29
fb91ad27-95a7-422d-95ff-cf5d139e84e8,592,Nananne,Salchunas,2009-05-08,GM,Nakhon Ratchasima,2022-05-14,Raina,Phone,24,Canned sausages,288.33,659.64,0.19,349.56
3cccca22-b1a3-4f88-adeb-8756693ae581,196,Deane,Vanni,2022-04-25,WF,Cork (city),2001-06-01,Lisette,Email,910,Spätzle,324.26,704.35,0.19,351.29
172ba5ba-a7ba-4103-8203-4977d998bc7b,744,Joeann,Hamil,2007-05-28,NU,Luanda,2001-10-27,Clo,Email,322,Canned sausages,460.31,523.79,0.19,300.34
e644eedc-ab61-4152-b7be-da2c2f524ffa,410,Judy,Pillsbury,2013-11-06,DJ,Leipzig,2017-03-07,Shaylyn,Phone,506,Spätzle,306.19,832.25,0.19,464.78
20d7e4a5-1079-4d9d-8d64-e041947ffed2,463,Jackie,Stav,2012-02-08,PT,Patna,2019-08-11,Brena,Email,6,Spätzle,481.98,647.64,0.19,329.78
8c827572-8b6d-4dbb-8543-a12cb3fe782c,681,Rubie,Hertzfeld,2014-11-14,YE,Thimphu,2005-07-01,Janis,Email,493,Canned sausages,270.34,894.17,0.19,485.43
257691d1-ffca-49f0-bb81-5ed56b6410b4,509,Emilia,Hamil,2014-08-15,GD,Amman,2005-06-29,Ninnetta,Email,526,Canned sausages,401.3,727.05,0.19,397.05
b577371f-8592-473f-9e93-53d35648bab5,805,Lolita,Skell,2016-01-20,WF,Vaduz,2003-11-02,Louella,Phone,119,Canned sausages,271.51,721.72,0.19,403.18
a2532851-c0ff-4cf4-add3-422216f240dd,743,Renie,Kinnard,2018-05-04,VI,Dededo,2002-12-13,Leona,Phone,724,Canned sausages,418.57,598.71,0.19,442.77
bd500049-31a0-4296-8d2c-90d48f09bd78,128,Melisent,Dearborn,2015-04-09,BE,Handan,2002-11-16,Frances,Phone,602,Canned sausages,468.84,922.01,0.19,410.64
868b9720-0f47-4e89-9c47-0a00dd7648ed,544,Dawn,Goldina,2005-07-14,BB,Dededo,2016-06-07,Hallie,Email,843,Canned sausages,209.81,642.54,0.19,339.09
f629c2bb-4e5b-4c41-ad35-8b35d0b719e9,670,Damaris,Angelis,2017-09-24,CU,Ciudad del Este,2020-08-30,Georgetta,Phone,451,Canned sausages,494.33,683.72,0.19,457.51
0cedf90e-40d0-4d95-a484-089c91642f2d,748,Gavrielle,Kauppi,2010-04-03,EG,Birkirkara,2014-02-22,Doralynne,Phone,981,Canned sausages,219.88,791.67,0.19,369.67
fcc7f7f8-bd7f-476d-a302-7e316cb67768,501,Paola,Evvie,2011-02-19,UZ,Guadalajara,2008-09-15,Netty,Phone,925,Spätzle,224.01,501.4,0.19,473.71
1cf33e9f-d5f7-4cf5-bcbc-9c7c2c467f60,932,Tarra,Brunell,2016-03-19,LT,City of San Marino,2022-02-16,Clo,Email,323,Spätzle,280.73,654.39,0.19,458.71
2fd2bcbb-3ecb-4442-9342-712d713db30c,826,Mariann,Cecile,2023-04-27,HR,Saint John,2009-07-02,Marguerite,Phone,861,Spätzle,463.19,926.77,0.19,449.02
2697a304-4293-4540-8369-01fde978ea77,636,Michaelina,Gamaliel,2002-06-10,GE,Kota Kinabalu,2019-07-26,Minda,Email,187,Spätzle,247.14,878.76,0.19,480.62
be678b9e-bd1e-4b27-a5aa-d250223f983c,845,Marcelline,Ricki,2015-10-24,AF,Malang,2006-02-01,Danny,Email,982,Spätzle,446.91,510.76,0.19,417.7
ebdb983a-14c2-4ded-823c-dabdae33528d,130,Merle,Yorick,2024-01-28,BO,Padang,2006-08-07,Ellette,Email,585,Canned sausages,452.22,650.57,0.19,408.69
b0141e85-499c-4504-b78b-916abd6e51c6,984,Feliza,Ethban,2010-11-13,LC,Bissau,2012-03-29,Cindelyn,Email,136,Canned sausages,334.68,532.23,0.19,445.52
d069184c-69fc-47b2-827b-c2d9ad3cfce4,981,Merci,Nedrud,2013-03-27,BB,Campinas,2016-04-16,Clarice,Phone,834,Spätzle,224.2,718.76,0.19,352.17
00af5ba8-5ddd-4651-97bf-f74f3660fac5,600,Emylee,Donell,2024-05-02,UA,Francistown,2005-03-19,Reeba,Email,734,Canned sausages,333.36,514.12,0.19,328.28
5bd0078f-ffa9-421f-836b-ac9a73cfc4c0,729,Tonia,Urias,2006-01-29,TK,Khartoum,2023-11-15,Wendi,Phone,659,Spätzle,369.1,750.78,0.19,463.93
2d0417b7-d7c3-4cc2-8080-d5805e8c883f,503,Karena,Liva,2012-11-19,HM,Koror,2012-06-15,Starla,Email,632,Spätzle,346.03,946.69,0.19,425.47
8e457130-2529-4bb7-98b4-9051c759663f,62,Tani,Jefferey,2017-06-01,RU,Hanoi,2014-08-14,Benita,Email,624,Spätzle,376.45,644.52,0.19,392.38
7e8f570d-1400-49ec-aa30-acc0c0010e6f,785,Gilligan,Kalinda,2022-07-16,PR,St. Louis,2017-10-22,Lesly,Phone,345,Spätzle,366,995.6,0.19,437.21
fe5329e3-1a92-4fa0-b740-ad3383f44d7e,822,Alex,Grayce,2000-01-18,GD,St. John's,2000-09-13,Maud,Phone,533,Canned sausages,476.74,994,0.19,438.53
67058df9-9c57-4248-b69c-a44f9e2726ca,454,Jenilee,Wooster,2020-09-28,CD,Santa Cruz de la Sierra,2005-07-01,Dagmar,Email,323,Canned sausages,423.06,719.84,0.19,451.08
4a395d77-9446-47eb-b22c-07fbfcac3e5e,7,Glynnis,Arvo,2024-08-10,AW,Edmonton,2002-07-14,Brianna,Email,222,Canned sausages,488.66,556.36,0.19,477.5
fb0aaf97-21c1-4ad0-a07c-92d9b40aa66a,831,Hayley,Roarke,2002-07-20,MD,Ibadan,2002-01-14,Zsa Zsa,Email,715,Canned sausages,207.05,539.42,0.19,365.04
3f270207-4d63-4adc-babf-fbdbcfb2ddc3,531,Katuscha,Joseph,2017-09-30,TR,Mecca,2021-07-31,Joleen,Phone,953,Spätzle,247.8,596.1,0.19,392.6
dde265eb-6e54-4f85-b1ee-2651fd3bbb34,827,Netty,Zina,2003-08-24,ML,Apia,2014-04-29,Yvonne,Phone,144,Spätzle,415.33,671.27,0.19,313.79
2f156e4e-9a41-4ab8-a198-a1318ce2577a,939,Bobbi,Alwin,2024-04-22,BA,Port Louis,2010-07-01,Jany,Email,733,Spätzle,485.14,886.48,0.19,329.98
e1176a10-c4f0-419b-a6ed-b282df65fefc,465,Beth,Andrel,2009-11-28,NL,Minsk,2018-06-06,Christal,Phone,359,Canned sausages,449.76,814.09,0.19,493.81
7db2002a-0f8f-4cf2-adff-7e123b715236,539,Gilligan,Stoller,2006-09-16,KM,Greenwich,2017-05-28,Barbara,Email,255,Canned sausages,350.83,585.24,0.19,430.03
3e3b6729-e689-49bb-8733-fa1256875933,509,Nataline,Reinke,2016-03-26,AW,Alofi,2003-05-21,Norine,Phone,893,Canned sausages,240.72,868.64,0.19,358.6
fcec5bbd-6e3d-4c1e-9372-c8435a35e601,709,Tori,Charity,2008-02-11,VN,Manila,2006-09-15,Aryn,Phone,13,Canned sausages,280.73,685.41,0.19,469.88
e6809b21-aae6-4314-8a6c-6c594dcc4b93,358,Heida,Israeli,2017-10-16,NZ,Pelotas,2018-02-04,Rhea,Phone,272,Spätzle,491.32,743.34,0.19,381.62
8bc079c0-4c41-483c-a775-275234c604bc,501,Marita,Vivle,2012-11-13,KR,Ljubljana,2007-02-10,Gratia,Email,867,Spätzle,396.79,571.45,0.19,356.82
2ac210ae-7be4-44d6-8967-7836feeef527,947,Fina,Colyer,2022-05-06,NZ,Monrovia,2000-08-25,Kerrin,Email,220,Canned sausages,273.88,687.25,0.19,353.15
def32686-1f5f-4f71-8919-f89122212fad,851,Ilse,Pauly,2010-09-18,UG,Veracruz,2020-06-01,Albertina,Phone,9,Canned sausages,294.69,920.12,0.19,414.98
770ec17e-1cd6-457b-b5f9-f1b7d277b77c,691,Anestassia,Crudden,2016-06-16,LB,Port Elizabeth,2010-01-06,Daryl,Email,575,Canned sausages,372.45,759.14,0.19,408.11
85371b70-6489-4887-9645-77ea8052c039,861,Miquela,Dannye,2017-08-29,TN,Mexico City,2001-12-01,Agnese,Phone,856,Canned sausages,207.99,679.22,0.19,402.45
3cdc0c8d-d9b8-479e-a3be-b6f5cb8bda28,462,Karlee,Barney,2020-07-04,PE,Mamoudzou,2000-07-23,Jennica,Phone,826,Canned sausages,325.52,859.37,0.19,483.18
e5242608-8592-46ef-86b6-a46cce7a616b,471,Hallie,Hepsibah,2020-12-12,MP,Dunedin,2012-11-05,Josephine,Phone,543,Canned sausages,280.49,598.37,0.19,301.95
6fe88e4b-ff15-4bee-a3be-b5334ea4ebcb,30,Nikki,Orelee,2010-06-25,PH,Dubai,2000-02-14,Dulce,Phone,741,Spätzle,373.64,543.32,0.19,353.36
9686b86a-e952-482a-86d9-110ba918c649,550,Chere,Moseley,2001-06-28,SI,Milan,2015-04-10,Xylina,Phone,97,Spätzle,482.37,794.04,0.19,417.65
74eca0af-6943-4ecf-88e6-48621f3d705d,73,Fidelia,Wind,2007-12-30,GM,Dar es Salaam,2024-11-05,Starla,Email,412,Canned sausages,381.3,896.84,0.19,433.97
b20afaff-bb93-426c-b105-70f95d40c324,964,Sam,Berard,2018-06-11,KY,Taichung,2024-11-27,Bobinette,Email,64,Canned sausages,302.7,678.91,0.19,427.43
2248374d-68e6-4cf3-84d3-3466c7d75d2f,976,Chastity,Stover,2023-12-27,EH,Guatemala City,2005-08-31,Leeanne,Email,496,Spätzle,232.31,915.73,0.19,310.75
82bc5c9f-7120-413a-92b1-2559f5031411,398,Ida,Damarra,2005-09-17,EC,Port Blair,2018-11-20,Ketti,Phone,703,Spätzle,213.62,956.32,0.19,378.13
ba9bfd02-3bfb-4634-8ee4-d737747e6eb3,52,Belva,Devlen,2014-10-18,MC,Samara,2014-01-14,Deedee,Phone,498,Canned sausages,383.96,698.74,0.19,477.34
7059ebbf-1a5b-49e9-bcc9-f2bce655e131,966,Yvonne,Rosalba,2022-12-09,AO,Ahmedabad,2005-06-20,Benita,Email,820,Spätzle,474.22,642.49,0.19,313
01731a8c-c8e1-4bb3-8e18-b6ac9729dfba,525,Alyssa,Wittie,2004-08-08,PS,Ho Chi Minh City,2023-12-06,Adelle,Email,786,Canned sausages,348.88,811.82,0.19,333.2
4c54a084-0972-4c1c-be66-0ec8c5bb20af,965,Tami,Lesley,2017-03-14,KN,Cotonou,2003-05-08,Elmira,Phone,1,Canned sausages,387.87,941.96,0.19,487.43
cad8a65b-efe4-49df-ae58-ee56ef5dfc5e,281,Hope,Marijo,2004-10-01,KG,São Paulo,2013-11-18,Margalo,Phone,983,Spätzle,208.08,742.3,0.19,336.91
ed4b0e1d-1d0c-4ae7-a69a-b0a2a16edb61,211,Gwenneth,Rudolph,2016-01-31,BT,Ulan Bator,2002-06-09,Ekaterina,Phone,330,Canned sausages,262.9,815.99,0.19,358.57
eb194d45-6a42-4652-aaff-d2dcae6c6939,974,Quintina,Dex,2005-07-30,VU,Toulouse,2012-02-19,Brooks,Email,338,Canned sausages,350.35,743.55,0.19,302.85
8160dfcb-ec5a-4a82-b424-84d929ba6933,960,Karly,Lemuela,2024-01-24,GD,Melbourne,2017-07-01,Ellette,Phone,624,Canned sausages,475.7,979.22,0.19,480.95
510cdc4e-80ea-4143-80ff-27172eeca8fb,964,Thalia,Francyne,2010-08-29,CH,Shanghai,2002-05-31,Shaylyn,Email,659,Canned sausages,227.91,872.99,0.19,474.13
a8b7365b-2e7b-44d7-ad45-008abdcc9580,140,Charlena,Niles,2020-01-03,DM,Concepción,2012-07-27,Angela,Email,15,Canned sausages,392.62,762.06,0.19,314.07
a527e723-c7e4-4cc1-87cc-56c344195886,875,Janenna,Atcliffe,2023-10-28,SL,Andorra la Vella,2004-04-13,Rozele,Phone,456,Canned sausages,304.01,711.07,0.19,452.64
95738105-e692-4ffa-9793-ed2fd2726654,285,Camile,Montgomery,2000-09-19,RO,Perm,2021-11-24,Devina,Phone,84,Spätzle,236.88,686.11,0.19,340.27
f031955f-5406-4c0f-aa8c-3869283154ff,747,Lynde,Campball,2007-08-27,HR,São Paulo,2017-05-11,Celisse,Email,300,Spätzle,410.6,614.65,0.19,424.98
96e57750-40ff-4e28-9a12-e7291efc540b,469,Brynna,Muriel,2017-11-28,ML,Vienna,2018-03-31,Ekaterina,Phone,21,Canned sausages,412.13,566.35,0.19,472.22
759ed326-2f48-4a77-8f75-aca799f89c1a,708,Sallie,Thornburg,2004-06-08,CI,Miami,2004-10-28,Theodora,Phone,326,Spätzle,439.03,725.85,0.19,429.14
775c8af9-4dcf-4578-8aae-4ef64149cc9d,163,Siana,Stephie,2019-11-15,KI,Medina,2002-08-09,Tonia,Email,366,Canned sausages,205.43,889.59,0.19,351.64
e7ea17c8-2384-45af-ade0-f1136b117ce7,844,Belinda,Roche,2021-09-01,GQ,Kuching,2007-01-19,Zondra,Phone,661,Spätzle,437.91,583.84,0.19,373.29
7f73214a-9292-4821-8992-82a0209c8c9e,941,Kenna,Johnsson,2006-06-04,KE,Petropavlovsk-Kamchatsky,2016-11-26,Elbertina,Phone,163,Canned sausages,283.73,907.49,0.19,484.29
f1ac2a55-404d-4a0a-97f0-27fe324237d5,812,Siana,Sawtelle,2012-09-19,DO,Moscow,2001-01-31,Shaylyn,Phone,980,Spätzle,423.94,507.01,0.19,431.26
060a8045-6d08-4e5f-8ff7-dd090af4cb23,334,Stevana,Brackely,2016-10-01,ES,Dongguan,2005-10-17,Zaria,Phone,649,Spätzle,244.76,708.22,0.19,370.78
2b6ed1ab-8d0c-478d-9cb8-3bef234b4682,148,Vevay,Chauncey,2008-09-14,FM,El Aaiún,2013-05-09,Dagmar,Email,295,Canned sausages,340.36,984.27,0.19,348.83
1cb74a2b-f0a4-45f4-b1b5-6f4565281f91,277,Rayna,Roumell,2011-05-04,CD,Abuja,2011-09-11,Libbie,Email,57,Canned sausages,461.8,571.08,0.19,401.75
c9dc7d49-14ce-4403-ae80-a3d64f3d6fdf,624,Britni,Pernick,2003-07-14,TH,Sofia,2004-01-07,Courtnay,Email,351,Spätzle,373.18,885.49,0.19,424.34
d448875c-2431-46fa-93b3-37fd0126401e,144,Charlena,Annabella,2020-07-13,DK,Djibouti (city),2019-01-23,Benita,Phone,401,Spätzle,222.46,753.07,0.19,433.81
ff0a39ec-b535-4b83-bf74-d1f2ef2e9e91,741,Gabi,Emmy,2015-02-01,DJ,Dallas,2004-10-23,Stephanie,Email,452,Spätzle,354.55,551.54,0.19,414.51
fb3b0e3f-0129-4c6c-bb88-81dcddc2f524,406,Alleen,Primalia,2001-07-07,VN,Banda Aceh,2006-01-18,Consuela,Email,527,Canned sausages,278.65,534.06,0.19,377.35
87b4d430-bba3-44cf-9eb9-82326a1bdb83,457,Oona,Faust,2019-04-25,US,Jakarta,2015-08-25,Dennie,Phone,749,Spätzle,404.88,868.83,0.19,422.27
a04b7a97-29ec-494c-842d-3e9f604256a6,8,Jasmina,Justinn,2007-01-14,BV,Nizhny Novgorod,2017-07-20,Deane,Email,714,Spätzle,327.32,727.56,0.19,344.18
ed10f94b-3b68-4d9a-9fd0-0f0a467001dc,628,Tilly,Wu,2004-02-19,TH,Malabo,2010-08-02,Shannah,Phone,960,Canned sausages,471.94,589.65,0.19,403.56
b197d9e2-7694-40b7-aae1-2a8e6fb4680f,956,Oona,Cressida,2007-04-03,GD,Minneapolis,2000-12-26,Demetris,Phone,795,Spätzle,497.64,808.39,0.19,323.27
f96dcac1-c499-4bfe-814f-2dcfe2628702,810,Kerrin,Boycey,2014-11-26,TK,Punta Arenas,2001-09-06,Joceline,Phone,532,Spätzle,422.36,971.16,0.19,369.3
bf5ef9d2-ab08-4833-bfbc-9a9328a81c3d,833,Kary,Cullin,2000-05-20,NO,Asunción,2007-05-10,Betta,Email,549,Canned sausages,348.08,708.41,0.19,466.01
325d8e20-b37e-40bc-8dd8-a1566e831b46,871,Winifred,Sisile,2022-07-22,CI,Chaguanas,2020-08-22,Cassondra,Phone,410,Canned sausages,207.76,745.68,0.19,328.77
a04a93cf-6978-43be-aca7-996873f6cb1a,30,Paule,Kress,2001-05-07,JM,Malé,2000-08-01,Amii,Phone,394,Spätzle,321.17,945,0.19,375.96
266fba41-efcd-4538-aba4-04df9bda76d8,963,Dulce,Sallyann,2019-12-23,GT,Cockburn Town,2019-05-26,Gerianna,Email,651,Spätzle,350.8,813.43,0.19,464.28
a1b7448d-db3c-4ef2-9b4f-f942072b1fb1,24,Darlleen,Suk,2022-05-12,DZ,Buffalo,2010-11-11,Carolina,Email,598,Canned sausages,456.93,642.65,0.19,468.05
e2b9cd35-e3df-48dc-9087-43665f139e32,879,Heida,Rolf,2012-03-23,VG,Port-au-Prince,2002-08-08,Daune,Phone,574,Canned sausages,359.31,664.85,0.19,447.4
29dc56fa-7191-4f63-9413-868433a89e7e,725,Cristine,Malina,2012-04-26,JM,Gaborone,2007-08-10,Anallese,Email,480,Spätzle,453.63,896.97,0.19,330.24
3d4d2758-ff09-4429-9f18-655e2a3e9cdb,22,Kylynn,Lubin,2012-10-26,GT,Belém,2017-08-01,Correy,Phone,367,Spätzle,460.43,934.32,0.19,498.64
c0a64b9d-a612-4df5-92fb-16a6aef19088,422,Charlena,Kenney,2023-01-20,KP,Islamabad,2010-01-04,Anica,Phone,878,Canned sausages,282.23,882.66,0.19,385.35
c64ddf27-8584-4868-90c2-cac745154159,19,Madelle,Harriman,2010-09-09,KM,Tokyo,2004-07-27,Shaine,Email,851,Canned sausages,409.57,807.37,0.19,367.23
a25bd0ce-466e-4554-9931-2d4559bec1f3,867,Chandra,Felizio,2014-01-18,TJ,Kobe,2008-05-10,Averyl,Email,859,Spätzle,355.15,668.86,0.19,428.1
1bbc84be-de4a-42f3-b65e-91fd1ed58df5,846,Ebonee,Deegan,2017-05-02,TV,Port Blair,2020-08-29,Deloria,Phone,159,Canned sausages,390.99,987.5,0.19,330.93
02e32f06-ac47-44f6-b9dd-164719b08cd1,567,Janeczka,Bennie,2006-09-01,PM,Tijuana,2011-10-13,Roslyn,Email,412,Canned sausages,421,538.72,0.19,465.14
5a2a7ae7-5bdf-432f-8353-ee2708b13012,960,Lynnea,An,2017-08-12,AU,Jersey City,2003-05-17,Addia,Email,379,Spätzle,307,784.16,0.19,438.1
5ad72f2a-56cf-4b2e-9b6b-60126c9e2b36,709,Lorenza,An,2019-12-25,TF,Yakutsk,2005-09-19,Janeczka,Phone,426,Spätzle,305.56,769.19,0.19,475.95
7bbeec6e-b9f1-41f6-926c-816bd462f032,311,Hollie,Tiffa,2012-08-05,CO,Nizhny Novgorod,2010-07-23,Sharlene,Phone,179,Canned sausages,466.13,636.36,0.19,394.26
44d442d5-ba23-4669-9e18-5cefff762cbd,854,Latisha,Nicoline,2001-10-24,CL,Shanghai,2001-09-13,Marika,Email,55,Canned sausages,276.14,651.8,0.19,431.73
1b3a849c-4303-49fe-8311-b01046e57020,471,Stephanie,Kravits,2009-06-07,SI,Cape Town,2017-12-27,Lanae,Phone,372,Spätzle,374.22,859.85,0.19,480.95
7414e0fc-7da9-4c70-ae4c-f50d005c8a65,928,Pollyanna,Lea,2003-02-06,ML,Rabi Island,2006-07-26,Thalia,Email,438,Spätzle,440.64,524.76,0.19,334
75b1f892-4f39-4250-859b-6923bf793942,257,Nessie,Publia,2016-11-15,LB,Peshawar,2004-09-02,Gavrielle,Email,763,Canned sausages,268.73,568.56,0.19,357.15
2a271417-a2e3-47e2-9085-66b95d56e242,59,Fayre,Gilmour,2024-08-19,TL,Istanbul,2024-08-26,Donnie,Email,977,Spätzle,364.61,859.27,0.19,480.14
88f18cd7-02d4-4ed0-9eb5-a789ee706d2c,550,Rosaline,Oster,2001-03-11,MX,Kaesong,2001-12-01,Annabela,Email,617,Spätzle,237.34,671.24,0.19,406.15
526e6c4b-6060-4d9b-a8ed-1a568565e380,667,Elie,Lipson,2019-10-20,IE,The Valley,2003-11-08,Hildegaard,Phone,196,Canned sausages,403.82,645.2,0.19,389.19
c220a7c9-9dd1-4f94-84d7-1ff096a03480,585,Katuscha,Felecia,2023-06-01,MX,Gaborone,2011-08-12,Emma,Phone,208,Spätzle,282.12,648.53,0.19,311.21
9befac85-ecf2-4316-8c2a-5fd136a61ed0,781,Madalyn,Primalia,2024-03-05,AD,Saskatoon,2012-05-13,Steffane,Email,146,Canned sausages,458.69,973.48,0.19,350.64
29606cb8-6a6f-463b-9925-cb226c9360fb,489,Wanda,Fry,2015-11-17,SD,Omdurman,2021-05-12,Gusella,Phone,818,Canned sausages,232.68,771.23,0.19,379.14
74284f05-0026-415d-af96-7aa61406cbe5,125,Starla,Penelopa,2012-10-02,NE,Mumbai,2009-08-23,Jean,Phone,881,Spätzle,338.13,765.11,0.19,343.36
f07b97ef-522a-4ed2-b112-acd78e871492,172,Alisha,Goldina,2024-11-01,PE,Mbabane,2010-07-07,Dorthy,Phone,965,Canned sausages,269.97,873.2,0.19,425.38
