uuid,seller_id,seller_firstname,seller_lastname,date_joined,country,contact_region,contact_date,contact_customer_fullname,contact_type,contact_product_type_offered_id,contact_product_type_offered,sale_net_amount,sale_gross_amount,sale_tax_rate,sale_product_total_cost
b0f2fe5c-6402-4cc5-9654-1949cb999cfa,559,Gertrud,Jillane,2016-04-25,BB,New York City,2024-04-03,Alia,Phone,569,Spätzle,306.16,879.41,0.19,378.26
0eb37744-7768-430e-9828-5afcea9fcfa9,872,Vere,Margarete,2016-01-12,PG,Iquique,2015-06-28,Bill,Phone,652,Canned sausages,328.2,807.59,0.19,450.85
50919222-6903-479b-b54c-b6932bdb8e0d,327,Leontine,Jacobah,2005-08-13,AU,Seattle,2024-04-09,Alexine,Email,13,Spätzle,253.46,701.91,0.19,463.04
e9900247-9729-4151-a997-bb22effbce6a,679,Lorne,Docilla,2012-11-05,MV,Pago Pago,2017-01-30,Amii,Email,3,Canned sausages,261.34,807.55,0.19,438.36
fa7bf62e-bfee-4aea-9f29-74cfc01f050a,994,Farrah,Reneta,2006-03-09,HR,Padang,2023-03-23,Vere,Email,85,Spätzle,281.97,560.23,0.19,370.33
b04559ad-7987-4af1-aeef-cc0d1c452b37,96,Fernande,Winnick,2014-08-14,HU,Virginia Beach,2002-03-11,Lacie,Email,625,Spätzle,237.23,843.39,0.19,396.3
07c31a6d-ee94-4f7f-b99f-17f8f54e089f,551,Bernie,Aldric,2004-01-21,NO,Wellington,2008-02-16,Agnese,Email,804,Spätzle,340.8,943.72,0.19,412
29822c3e-2040-4106-96cf-7a2dde5266d3,965,Hollie,Demitria,2010-05-25,ML,Shenyang,2011-04-28,Selma,Phone,336,Canned sausages,336.9,899.23,0.19,464.31
57b31d4a-2dfb-4208-9951-55331d8b49c1,731,Edith,Jary,2004-02-04,KR,Libreville,2007-03-07,Christal,Phone,781,Spätzle,302,788.68,0.19,372.39
a681c405-4e24-4892-9b22-a8f5a5e83616,713,Tersina,Hertzfeld,2008-10-25,GG,Cotonou,2019-02-21,Damaris,Email,255,Spätzle,247.44,618.28,0.19,393.42
c051e8e8-fa94-41fc-82f7-6c1852a0e869,509,Lucy,Monk,2005-10-05,LB,Hong Kong,2012-08-11,Marsiella,Email,947,Spätzle,446.2,899.87,0.19,337.59
0d046eee-2d4c-41c1-90a3-d6591eb52741,726,Brietta,Adore,2019-01-07,CD,Cairo,2013-11-02,Blondelle,Email,933,Canned sausages,458.49,896.46,0.19,305.64
e94c15f5-d571-4738-886b-bb52b814db2b,544,Lynea,Ventre,2010-04-21,KZ,George Town,2024-09-22,Lorenza,Email,384,Canned sausages,470.49,531.32,0.19,404.84
58250168-5058-4b31-a2fe-94932c299dbc,112,Bettine,Publia,2013-12-24,VI,Warsaw,2009-06-25,Lisette,Phone,759,Canned sausages,244.92,1000.27,0.19,382.21
56ce3984-42bf-4a38-b5f4-bab8a00e847d,98,Kristina,Amand,2019-12-05,KP,Guwahati,2023-10-02,Kirstin,Email,454,Canned sausages,359.7,843.8,0.19,333.07
c087edbc-d57f-432b-8606-fa9c6c0c861a,361,Glenda,Ax,2000-09-08,HT,Washington,2021-03-03,Tamqrah,Email,119,Spätzle,391.93,632.2,0.19,497.31
dc7d5878-a488-4fb7-8878-012634b315b5,506,Cristine,Raama,2002-04-07,DO,Zürich,2004-03-31,Valeda,Phone,480,Canned sausages,320.71,508.06,0.19,435.39
fe81918a-9ae0-403b-b249-18eced4a3f4a,21,Tracey,Presber,2018-09-25,IN,Santa Cruz de Tenerife,2003-04-13,Agathe,Email,200,Canned sausages,296.89,531.31,0.19,376.89
eb94e871-ba32-4487-a6f9-c24ee7fe9478,481,Althea,Bryna,2024-09-24,AS,Copenhagen,2016-08-15,Celene,Phone,261,Canned sausages,455.09,939.14,0.19,355.28
4d192b8b-2109-44eb-8877-061f6ae8bf94,805,Marylou,Nahum,2014-06-05,EE,Strasbourg,2010-04-03,Jobi,Email,716,Canned sausages,283.85,718.64,0.19,422.74
e0060be9-ccc9-4250-859e-c837236ec22f,385,Cathyleen,Friede,2010-03-07,IM,Nagpur,2004-01-24,Roseline,Phone,725,Canned sausages,335.19,860.85,0.19,421.51
7fb86039-a32a-4872-b3bc-06e3f2b4d7c6,196,Vevay,Cornelia,2007-02-21,NC,Charlotte,2015-08-11,Devina,Phone,964,Spätzle,409.62,635.27,0.19,302.06
53600066-e353-489e-b1bc-ea16032db479,164,Kenna,Buttaro,2022-08-15,KE,Rosario,2020-06-01,Lacie,Phone,888,Canned sausages,465.73,608.47,0.19,363.48
a81624ea-dc0f-4c6a-ae1d-edd92fe6aa65,21,Lolita,Phi,2024-11-16,CO,Wollongong,2004-05-05,Sharlene,Email,148,Canned sausages,373.67,585.95,0.19,464.98
01362578-417c-4a69-b84d-b48a5f6a72d8,853,Lita,Valoniah,2014-03-15,IQ,Columbus,2021-03-10,Phylis,Phone,401,Spätzle,386.34,837.73,0.19,446.85
574cd36f-b2c3-4e14-9002-d08058e5e77b,782,Krystle,Ferino,2005-05-23,DK,Pretoria,2019-02-28,Kara-Lynn,Phone,951,Spätzle,242.59,683.66,0.19,399.11
25dc102e-f99d-4e46-abf4-7b6c0414cf1c,737,Kirbee,Weinreb,2015-02-10,CR,Portland,2017-02-10,Coral,Phone,90,Spätzle,465.41,609.51,0.19,444.13
baebc303-57e9-4baf-a598-45188b4fc0e3,151,Layla,Rillings,2022-05-16,BD,Ottawa,2012-08-09,Rhoda,Email,602,Canned sausages,202,894.19,0.19,361.16
fdfa3ff2-df6d-49ae-9bd0-dbd5becc3b39,97,Melodie,Muriel,2012-02-08,TO,Almaty,2013-12-06,Ardys,Phone,609,Spätzle,303.95,767.53,0.19,474.97
10ccc8c1-7c42-4dcb-a0df-a26ccd8d9483,518,Babita,Libna,2023-02-26,GR,Cotonou,2005-02-27,Catharine,Email,936,Spätzle,378.57,937.81,0.19,492.19
1383a5cc-fe7f-4abc-ad1a-851c0af66881,153,Susette,Imelida,2006-10-08,AR,Vancouver,2011-01-27,Vere,Phone,137,Spätzle,434.77,536.78,0.19,486.43
c529cdf7-5d81-40a6-a52c-b47473ba8eda,322,Marline,Durware,2009-12-27,TR,Iquique,2014-12-26,Kristan,Email,589,Spätzle,407.07,928.13,0.19,337.8
52cae37b-d39d-4ab4-905e-940cc9e6e6b6,174,Charlena,Tufts,2007-11-13,GU,Kiev,2023-06-10,Binny,Phone,889,Spätzle,402.5,813.4,0.19,322.91
9a252e67-2afc-47ef-9c69-cea7b48935db,883,Catrina,Konyn,2021-11-23,AZ,San Juan,2003-03-23,Renae,Phone,912,Spätzle,378.44,896.3,0.19,456.83
ad247acf-7838-4369-b20d-ace5c839b292,810,Jacquetta,Trace,2008-04-24,CO,Vaduz,2023-01-28,Kirbee,Phone,115,Spätzle,420.07,590.56,0.19,335.27
c17c85f1-fa8c-4f4e-9cf4-a7b143b176f4,889,Aurore,Dowski,2020-10-14,CC,Novosibirsk,2007-07-15,Ardenia,Phone,839,Canned sausages,258.33,629.48,0.19,470.15
30052edf-454e-4bdd-b073-a73ff6eec91d,468,Lisette,Minetta,2004-03-01,CF,St. George's,2018-03-27,Wilma,Phone,248,Canned sausages,476.74,854.79,0.19,389.59
e0df642f-3900-4ae6-9a66-be324b3f7879,401,Misha,Tybald,2023-12-25,SY,Faisalabad,2021-10-24,Stacey,Phone,241,Spätzle,476.61,905.27,0.19,489.35
75bbc7a6-777f-44e2-8c31-e45af8874881,675,Cyndie,Gillan,2016-04-02,DM,Saint Petersburg,2022-07-24,Addia,Phone,652,Spätzle,381.7,693.94,0.19,408.69
2beb9892-6bc6-4a09-a4e0-4719b7c303f9,870,Kaja,Stelle,2013-11-13,GW,City of Halifax,2004-02-07,Henriette,Email,550,Spätzle,258.03,603.61,0.19,487.4
d397ba5f-b49c-4e64-964f-0eb23484c268,103,Adore,Raimondo,2011-11-03,MW,Frankfurt,2016-08-02,Zia,Phone,413,Spätzle,240.72,935.63,0.19,365.04
bd0a5d95-5e7e-435b-ab7e-2c396da4f46d,825,Tersina,Kelula,2019-11-26,SJ,The Hague,2023-04-10,Ivett,Email,24,Spätzle,269.03,967.42,0.19,384.62
e97b1d10-7199-4c47-acce-b030d64bf6cd,309,Jenilee,Parette,2004-08-12,NZ,Caracas,2007-02-11,Glenda,Phone,567,Canned sausages,210.02,875.87,0.19,390.89
6fed13e4-e0a8-4263-8adf-2d5394027730,401,Norine,Holtz,2014-04-02,PT,Sapporo,2013-08-22,Elsie,Phone,438,Spätzle,467.25,736.12,0.19,330.46
af6f554c-b619-4476-9099-f683fa098bdd,570,Angela,Herrera,2016-05-12,ES,Beijing,2007-12-01,Orelia,Email,898,Spätzle,323.69,600.59,0.19,428.99
faee4ffd-8e1d-4ed7-a836-07a12eed0e5c,605,Chandra,Kenwood,2003-04-17,BG,Christchurch,2016-10-20,Nita,Phone,808,Canned sausages,394.35,764.62,0.19,448.43
45ad0a22-0dc0-41a4-adaf-8f4257c1d248,23,Correy,Irmine,2008-06-26,SV,Dakar,2021-11-12,Kirbee,Email,912,Spätzle,473.72,706.57,0.19,491.16
66d17fe8-d822-471b-97b1-a01579c495d1,196,Judy,Lindemann,2003-03-26,PE,Ushuaia,2018-10-01,Teddie,Phone,216,Spätzle,259.55,889.23,0.19,409.04
c2d9e801-792f-4770-8c29-0a7c30df5457,566,Lory,Viddah,2002-07-26,MK,Bulawayo,2010-08-18,Lusa,Email,841,Spätzle,252.51,654.51,0.19,415.95
a8c3662b-1950-470b-8036-5ca75ce976db,585,Jany,Briney,2018-10-14,KY,Tunis,2021-05-17,Margarette,Email,311,Spätzle,234.7,617.76,0.19,402.43
dd261223-264d-4ff0-8340-680613c207f5,978,Jaime,Bibi,2015-06-02,VA,Cork (city),2001-05-12,Veda,Phone,17,Canned sausages,401.36,695.52,0.19,480.1
ea7caf88-baf3-4ca7-a26e-97c2a79a1f45,113,Sharai,Fitzsimmons,2011-06-18,IT,Casablanca,2001-10-20,Evaleen,Email,345,Spätzle,461.37,978.22,0.19,370.61
6eab83a7-5f39-447a-9423-1bc562e676d1,276,Leeanne,Shirberg,2020-05-19,HK,Leeds,2011-11-13,Elena,Email,625,Canned sausages,229.06,544.86,0.19,425.31
4566ee72-d177-4d89-b3d9-d142cea97a91,259,Penelopa,Bivins,2003-02-20,BS,Bridgetown,2021-12-20,Zia,Phone,581,Canned sausages,285.16,654.4,0.19,451.55
3b616b42-bc5b-40cd-842d-761f7a68c072,785,Laure,Peg,2020-11-03,BH,Suez,2019-10-10,Doralynne,Phone,187,Spätzle,294.17,633.06,0.19,370.69
ae131121-c4db-4872-9cc3-6813465d3f9b,149,Hyacinthe,Annabella,2011-10-18,GW,Dalian,2023-01-10,Sophia,Phone,604,Canned sausages,240.24,793.56,0.19,495.03
39baf737-bf02-43f9-8e90-bf9ffc0f8a87,899,Odessa,Jacobah,2022-12-29,RU,Oslo,2002-07-04,Molli,Phone,420,Canned sausages,463.57,560.48,0.19,326.68
6305b690-ded1-4df9-b371-0366e6c23536,495,Emelina,Yusuk,2007-10-08,SZ,Tokyo,2014-06-17,Kaja,Email,384,Spätzle,328.76,909.55,0.19,325.61
021a9304-47cb-4112-b2c2-77f2396143a0,816,Helena,Screens,2011-12-16,CK,Konya,2015-12-09,Verla,Email,28,Canned sausages,327.25,901.6,0.19,453.58
1296ff0b-0510-4f0c-b15e-c0d6f52b5322,739,Courtnay,Idelia,2016-12-30,CC,Xining,2024-02-19,Yetty,Email,877,Canned sausages,426.58,930.26,0.19,441.64
70763130-c0ce-4953-acc1-0f7fb33405b3,90,Vonny,Trey,2018-03-07,TL,Cebu City,2016-06-19,Halette,Email,482,Canned sausages,443.49,796.97,0.19,446.41
346552fb-1ce6-4bd4-bca7-11f4a93c63b8,246,Heida,Mike,2010-02-26,GL,Edinburgh,2003-09-26,Isa,Email,157,Spätzle,351.14,504.13,0.19,355.36
6969e195-9baf-4512-aaec-090c781eb2b4,871,Sheelagh,Plato,2021-08-23,RO,Mexicali,2013-07-04,Rebeca,Email,379,Spätzle,303.56,986.81,0.19,453.79
786ccc45-195a-48e5-b0a3-ddbd74e36b22,869,Valera,Sidonius,2011-07-25,BJ,Thiès,2004-11-18,Binny,Phone,542,Canned sausages,464.93,554.19,0.19,449.52
706c9481-7653-4f26-9a87-521a77de9566,56,Meg,Tamsky,2013-05-30,RE,Phnom Penh,2022-05-22,Jolyn,Email,523,Canned sausages,394.67,782.92,0.19,357.52
6ccf067f-98a2-4ee6-9f6b-f2e39ff86052,685,Justinn,Krystle,2019-06-23,US,Bissau,2018-07-09,Phedra,Phone,307,Spätzle,278.21,985.81,0.19,460.02
99bf14d3-0f8e-4cba-8f84-fe84b8aed8fa,960,Ofilia,Carleen,2023-05-11,CZ,Majuro,2022-01-23,Corene,Email,210,Canned sausages,386.78,811.1,0.19,444.41
53a2c208-9f8e-423f-91d2-491a3e776558,916,Fayre,Ovid,2022-06-18,GI,New Delhi,2017-11-04,Barbi,Phone,202,Spätzle,482.73,924.98,0.19,495.11
fbe1d4b1-d352-461d-951f-fafc06e34aed,24,Gloria,Tound,2003-07-27,EH,Brussels,2009-05-02,Pollyanna,Email,528,Spätzle,312.88,675.1,0.19,301.23
a79c1582-2e48-48b8-9b1f-1a2099d9e92c,877,Mariele,Genna,2002-08-26,SE,Asmara,2019-03-19,Jillayne,Email,149,Spätzle,389.27,655.87,0.19,416
b1154b2a-1796-4310-8d9d-07796a06d5d7,107,Marylou,Kosey,2012-02-17,TO,Maputo,2020-08-28,Teddie,Phone,201,Canned sausages,322.78,866.63,0.19,457.89
d3ef2c8d-a79d-4a41-8a59-be1d83b66d4e,219,Gilda,Olin,2007-12-31,CO,Bujumbura,2016-11-23,Carol-Jean,Phone,643,Canned sausages,319.32,834.89,0.19,415.23
a7ef5a8c-d499-461e-b16a-037f02ccd1f6,397,Daryl,Wind,2024-04-06,HM,Phnom Penh,2016-12-24,Merci,Email,140,Canned sausages,336.83,992.39,0.19,490.17
6a474340-9514-4e7b-ab30-3dd36730bea1,261,Micheline,Land,2003-09-26,TL,Koulikoro,2001-02-02,Kial,Phone,513,Spätzle,330.65,816.17,0.19,360.9
560a225a-334e-43be-abe9-2f5bb015b97a,394,Annaliese,Parette,2019-11-27,FI,Medan,2018-09-17,Gabi,Phone,780,Canned sausages,474.43,824.61,0.19,360.17
cfa420fe-a908-48e2-90c5-5f5a47be904c,544,Cissiee,Bergman,2009-08-24,HU,St. Louis,2023-10-01,Priscilla,Phone,731,Spätzle,270.58,724.85,0.19,462.68
80909ef8-4a09-486f-ae89-791982ac11cf,685,Veda,Buttaro,2015-07-01,AE,Taipei,2003-05-27,Annecorinne,Phone,256,Spätzle,317.67,879.45,0.19,413
aa4629bf-1a64-4291-8d1b-ab3b14b71c1f,767,Binny,Hoenack,2012-08-26,DJ,Patna,2003-05-10,Marinna,Phone,920,Canned sausages,265.75,745.56,0.19,474.34
dc01daea-7cb8-40dc-bb6e-f09c50febf6e,570,Stevana,Fredi,2019-05-04,MZ,Libreville,2015-04-14,Adore,Email,170,Spätzle,490.4,659.34,0.19,433.31
0ee4610e-8a30-4bc6-b133-cefde89e7eb3,825,Cassandra,Zuzana,2018-08-11,GD,Saint John,2017-09-30,Ottilie,Email,417,Spätzle,464.2,917.05,0.19,383.34
9987ec24-1f58-4777-a69d-710fb8d7f1a5,458,Jinny,Dimitris,2020-02-20,YT,Bangui,2011-10-20,Sadie,Phone,319,Canned sausages,281.75,637.68,0.19,456.88
588a9b2b-d9f4-47d2-be1f-eff34200f7e1,724,Janis,Odell,2002-07-29,AE,Ushuaia,2022-03-02,Anestassia,Email,799,Canned sausages,440.17,929.94,0.19,467.6
6a5aa44d-1bfc-42ba-af0e-2d84c026b632,445,Carree,Campball,2006-07-28,TD,Milwaukee,2015-06-09,Karena,Phone,470,Spätzle,357.95,828.67,0.19,395.53
0c0d0491-d0b7-4d4b-8d49-7b213db9adc3,248,Dorice,Annabella,2010-03-03,FJ,Beirut,2004-09-23,Deirdre,Email,195,Canned sausages,343.12,975.99,0.19,419.95
25e1c3fa-754d-43dd-bef9-d3b1ae964049,161,Janey,Gwenore,2022-10-11,AU,Port Vila,2022-08-24,Clementine,Email,679,Spätzle,270.18,847.45,0.19,326.09
6478b918-474e-4bc0-9492-ee8e88c6ba34,806,Roseline,Pozzy,2015-08-01,GD,Freetown,2001-09-01,Merle,Phone,828,Spätzle,436.37,525.92,0.19,439.6
52e7c673-c03e-444d-b651-5ed9241e8d41,498,Louella,Susannah,2007-06-10,BI,Islamabad,2014-09-11,Cissiee,Phone,970,Spätzle,484.63,865.45,0.19,330.41
be870534-1338-4850-a4a9-c6fb811ece85,268,Kalina,Ashely,2020-04-23,BV,San José,2015-10-09,Maurene,Email,61,Canned sausages,314.44,510.19,0.19,402.73
2e43a8c9-43a0-4ea6-886d-cd923bd5c362,460,Carmela,Stacy,2017-03-08,TO,Paramaribo,2022-07-09,Carolina,Phone,769,Spätzle,292.3,555.76,0.19,320
19dab319-59fc-49f6-8e60-169eb913e5f4,845,Nicoli,Albertine,2006-08-01,TH,Shijiazhuang,2002-03-08,Konstance,Email,102,Canned sausages,356.38,635.83,0.19,326.63
11efb363-2fcb-447f-961d-758963c03e63,329,Tersina,Aaberg,2013-01-01,TH,Yokohama,2021-11-20,Belinda,Email,191,Spätzle,473.11,571.37,0.19,490.67
5ca621fc-a466-45fc-b08b-6722fb07dea4,460,Mildrid,Weaks,2013-08-16,NG,Simferopol,2005-07-15,Maisey,Email,394,Canned sausages,219.01,717.36,0.19,472.36
e08129d5-b9a2-4c7f-bcb9-8122802a7c19,887,Lynde,Rhu,2012-09-26,WS,Sapporo,2007-02-06,Lyssa,Email,473,Spätzle,240.9,686.12,0.19,389.11
ca059e8c-b450-4b6a-b678-d1d12bbae076,185,Brianna,Eugenia,2024-04-22,AU,Vientiane,2012-12-07,Christy,Email,51,Spätzle,212.29,582.79,0.19,411.3
cf73a8c4-4fff-4767-bb2d-9ead35cbee4b,339,Etta,Marcellus,2015-10-21,AU,Dongguan,2017-01-20,Kylynn,Email,209,Spätzle,346.31,606.74,0.19,304.65
4ad06306-a930-4e7c-bf82-e0a4f7e947d4,487,Beth,Syd,2004-07-06,GT,Rabat,2013-04-26,Berget,Email,615,Canned sausages,247.31,966.43,0.19,495.75
46969680-8e5c-4048-970c-00fa52abefd9,618,Melanie,Guthrie,2005-07-22,SB,Buffalo,2021-03-19,Moyna,Phone,442,Canned sausages,255.48,502.04,0.19,457.87
b7666f3d-c9de-4a91-b91e-a2bd3067a1b4,279,Fredericka,Niles,2017-09-02,AI,George Town,2002-10-15,Julieta,Email,741,Spätzle,365.65,502.74,0.19,456.46
59c407d9-e4ea-454d-9814-d5773ea5d480,719,Ida,Vorster,2022-01-11,RU,Guatemala City,2023-08-20,Jordan,Phone,916,Canned sausages,443.19,661.5,0.19,344.66
82704e8f-02f9-4975-91b8-31dd98c6bebe,435,Leia,Rooney,2007-06-27,GT,Hargeisa,2019-09-10,Paola,Email,282,Spätzle,412.73,645.78,0.19,500.47
cd977f82-dd5e-446c-abdb-c3da7fc6f117,545,Merrie,Selway,2024-12-29,AD,Stepanakert,2008-12-05,Ardys,Phone,259,Canned sausages,214.33,764.35,0.19,363.79
df675260-6523-4b94-879e-8da0ca10a3ff,791,Annabela,Nerita,2001-06-22,BF,Algiers,2022-02-23,Shandie,Phone,945,Canned sausages,261.92,605.56,0.19,329.4
c9a598e1-3126-49b6-85c0-15683bba24e6,330,Corina,Papageno,2013-07-24,PM,Gothenburg,2012-12-17,Hallie,Email,178,Canned sausages,292.61,767.8,0.19,323.83
05499174-3fd7-4c99-8ea4-10c61b3b6ea8,37,Roslyn,Dielu,2023-07-06,US,Dakar,2000-12-04,Daune,Phone,179,Spätzle,234.28,523.07,0.19,476.7
af217779-62ce-403a-919c-644b76ba003c,738,Rosene,My,2002-10-18,CC,Agartala,2005-12-10,Myrtice,Email,37,Spätzle,496.17,663.24,0.19,419.86
80d4663e-84a0-4475-9a6f-1b5f268c3203,726,Aurore,Dyche,2019-01-16,SO,Cotonou,2010-04-05,Valli,Phone,283,Spätzle,358.05,557.32,0.19,446.22
a678ae61-d5d9-4a7c-a283-6f93fb484ac7,171,Ann-Marie,Dosia,2020-02-19,SJ,Mandurah,2014-01-23,Delilah,Phone,758,Spätzle,231.1,942.79,0.19,458.13
dfcc4161-d9fd-4ff2-a7c4-18f0d85d41d1,485,Deirdre,Tayib,2020-03-20,SR,Omsk,2006-08-17,Blake,Phone,306,Canned sausages,351.08,527.02,0.19,496.24
a73fd64e-daf8-4a78-a211-35136dd7bc7c,600,Zondra,Concha,2000-06-21,GT,Munich,2016-11-23,Georgetta,Phone,140,Spätzle,448.91,875.37,0.19,331.1
f2705d0f-12a7-422e-bd91-fe09a97a94f4,966,Margette,Tippets,2018-03-09,PG,Puerto Williams,2003-03-23,Elmira,Phone,24,Spätzle,240.62,719.17,0.19,387.84
af2ef8e2-56db-4133-b1bb-548d3b9b5140,209,Madeleine,Delp,2016-02-12,ST,Guangzhou,2005-01-21,Yvonne,Phone,371,Canned sausages,455.88,653.65,0.19,310.95
1404c545-84f2-4508-9d27-1a1806dc7d40,534,Magdalena,McClimans,2010-06-06,AR,Whitehorse,2001-01-28,Tracey,Email,327,Canned sausages,344.02,645.36,0.19,500.32
d9bb1c7a-f962-448a-be3c-118c3f1fac5a,991,Trixi,Zetta,2015-05-22,ER,Turin,2020-08-30,Benita,Email,22,Spätzle,343.21,690.47,0.19,354.67
294f550d-6f7f-4078-a93a-c4abcdbde620,94,Catharine,Malanie,2006-09-20,BG,Basse-Terre,2016-09-06,Elena,Phone,635,Canned sausages,415.94,643.6,0.19,449.06
16f20af1-7a33-47f1-85c2-f91abe6e8531,184,Leeanne,Land,2023-05-12,JE,Toronto,2001-05-27,Lynea,Email,422,Canned sausages,413.92,596.29,0.19,468.09
53528894-4dcd-4012-9759-defa44bc12c9,658,Blinni,Jary,2005-01-28,LR,Bamako,2010-01-26,Di,Phone,597,Canned sausages,383.67,532.26,0.19,442.86
eb366b69-b424-44da-950a-5890d8b40dd5,478,Pearline,Ricarda,2013-08-25,ID,Kinshasa,2011-10-12,Romona,Email,406,Canned sausages,484.61,595.22,0.19,354.47
3b0bd549-d1bb-4b77-a123-83f81a44f7c3,171,Briney,Bearnard,2023-08-05,CF,Valletta,2003-07-12,Maud,Phone,597,Spätzle,371.54,977.76,0.19,310.85
dec40987-5045-44d0-a118-cd56dbfec532,745,Merci,Pearse,2000-06-22,FK,Portland,2003-07-18,Nessie,Email,979,Canned sausages,234.55,966.03,0.19,418.51
1636d1cc-2170-4d57-b509-5ef505a9e853,570,Ashlee,Drus,2015-10-31,TR,Las Vegas,2007-10-26,Rhoda,Email,5,Spätzle,308.73,995.85,0.19,417.6
95ff994e-d3a4-44d9-8314-990ac5ccf74c,793,Mara,Celestine,2001-01-13,TK,Pristina,2009-08-11,Gusella,Email,625,Canned sausages,337.51,738.62,0.19,394.92
c050e620-2b4c-4b41-9471-e6265abaf7b1,644,Korrie,Schwejda,2022-05-30,SH,Makassar,2001-02-21,Jennica,Phone,267,Canned sausages,482.49,997.15,0.19,460.92
0b6f02cb-72d0-49d1-afa9-5937f12d3888,446,Daune,Federica,2023-06-21,RU,Niamey,2018-11-02,Marcelline,Email,815,Canned sausages,315.89,804.64,0.19,484.78
e0a22e95-f4d5-4b0d-8ea5-80641d18ca6b,803,Sashenka,Elo,2024-02-26,UG,Jakarta,2010-07-24,Juliane,Phone,175,Spätzle,248.05,826.41,0.19,313.92
375ba420-1807-44fb-bab7-5025e223799e,16,Winifred,Lane,2015-03-15,CF,Zamboanga City,2020-08-12,Georgina,Phone,428,Canned sausages,400.19,570.59,0.19,499.5
4b34b66a-e2cc-4687-8361-4cc9a176f05b,259,Valli,Saunderson,2003-06-13,PG,Rome,2004-12-16,Paulita,Phone,717,Spätzle,267.12,906.76,0.19,397.86
90227e43-8f49-4d2c-9591-c49005487e7d,271,Aimil,Bates,2008-10-31,SK,Alexandria,2009-03-18,Roseline,Email,197,Spätzle,312.13,782.62,0.19,455.45
6be651b6-f072-4682-b6c9-356079550781,299,Magdalena,Fiester,2009-01-14,TT,Yaoundé,2021-03-27,Elka,Phone,14,Spätzle,436.17,579.61,0.19,400.47
5c3a2e76-58d2-4453-a04d-86b30a65d698,173,Diena,Nickola,2000-09-11,GH,Xining,2019-11-11,Corina,Phone,723,Spätzle,271.75,726.88,0.19,308.8
69028cfa-19b6-4fc1-bd53-7c6cf3358c8a,821,Dawn,Rillings,2021-10-26,BH,Kandahar,2014-10-22,Helsa,Phone,550,Canned sausages,358.11,881.43,0.19,310.9
538fb057-000c-4412-bb68-28d9ed0b61c3,606,Dorice,Tomasina,2002-03-13,ET,Tucson,2004-09-12,Kelly,Email,629,Canned sausages,234.05,681.76,0.19,407.49
b583f7d1-badb-4c15-99b7-58bd4c8160e8,892,Flo,Caitlin,2002-05-22,SY,Sitka,2000-04-18,Kerrin,Phone,341,Spätzle,406.63,511.88,0.19,306.21
839c9deb-1035-4a4b-aec9-ede537c2eec6,429,Grier,Kesley,2003-01-12,CI,Peshawar,2008-04-17,Lanae,Phone,419,Canned sausages,222.6,654.9,0.19,425.16
0fabc21a-8a43-479a-971c-ed01c35ad3fb,299,Vivia,Camden,2010-12-29,NI,Santa Cruz de la Sierra,2010-08-07,Brana,Phone,529,Spätzle,339.54,917.16,0.19,498.1
11bfea47-99f6-4f5e-ad86-f0b4833141c1,846,Claudina,Cohdwell,2012-02-20,UY,Maseru,2008-06-07,Henriette,Phone,18,Canned sausages,263.55,790.14,0.19,441.38
5ef23cd7-8695-4828-959f-7869501eda84,643,Ebonee,Brenn,2024-05-29,PH,Pelotas,2002-12-28,Dacia,Phone,370,Canned sausages,375.38,534.49,0.19,465.95
deba3d22-93ca-4748-9fea-1c404c2d3290,39,Wynne,Vivle,2010-10-31,SJ,San Carlos de Bariloche,2023-08-31,Shannah,Phone,429,Canned sausages,378.7,603.83,0.19,373.72
505cab1f-d49b-4dca-b016-5dbfaadd408b,174,Mariele,Smitt,2017-08-29,AD,St. John's,2020-12-13,Maisey,Email,120,Spätzle,294.49,512.44,0.19,338.8
ed6bdef5-c2c5-43d5-aa58-90abbfb83e09,929,Elvira,Madox,2001-08-18,TF,Sarajevo,2015-07-27,Nicoli,Phone,638,Spätzle,473.64,517.56,0.19,465.25
daae3bba-0947-4e69-a5da-881ab090a522,581,Clementine,Sallyann,2009-01-08,KI,Vladivostok,2012-02-02,Kelly,Phone,603,Spätzle,263.97,933.33,0.19,427.9
1c48f247-8803-4e40-bf28-c7fc0c83853d,593,Norine,Gregrory,2020-09-23,DM,Chihuahua,2006-05-24,Jolyn,Email,655,Canned sausages,288.1,570.53,0.19,494.24
2bed751f-a3b3-44d3-b3b5-859e3d1e3eed,615,Heddie,Emerson,2018-01-01,ER,Jaipur,2002-10-04,Christal,Email,533,Canned sausages,312.64,871.03,0.19,337.54
5f035ff4-5882-4892-a70e-f67dfb3ee63c,729,Elora,Gusella,2015-01-23,NC,Tehran,2001-05-05,Antonietta,Email,289,Spätzle,408.52,719.48,0.19,406.68
54e31f93-20cf-4604-90ae-67880d81be0c,424,Desirae,Zitvaa,2010-08-07,GS,Jerusalem,2016-06-29,Fredericka,Email,140,Spätzle,226.37,904.66,0.19,352.47
2ec5b163-6268-4c41-84a3-3f36043f60c2,815,Celisse,Hourigan,2009-07-04,TF,Bucharest,2000-03-08,Jean,Email,921,Spätzle,342.82,666.28,0.19,470.29
a11317c2-fe9e-4601-be74-f9fa3ee040d9,924,Kristina,Toffic,2021-06-13,SY,Ürümqi,2023-03-22,Nickie,Email,893,Canned sausages,478.87,759.62,0.19,434.78
