uuid,seller_id,seller_firstname,seller_lastname,date_joined,country,contact_region,contact_date,contact_customer_fullname,contact_type,contact_product_type_offered_id,contact_product_type_offered,sale_net_amount,sale_gross_amount,sale_tax_rate,sale_product_total_cost
9e35cda0-eda0-4b2c-8fa2-368fd36431f8,279,Merry,Carolin,2023-03-27,TN,Yakutsk,2012-02-19,Brandise,Phone,611,Canned sausages,248.39,635.59,0.19,427.09
3b2b3817-67df-4fd1-874b-8de5a6bdf93e,82,Siana,Terencio,2008-07-12,TD,St. George's,2003-04-07,Deloria,Phone,316,Spätzle,461.69,750.49,0.19,396.78
777ad8a3-f43b-475c-8f06-762bc8df42f2,443,Norine,Goerke,2010-07-03,MT,Brasília,2020-10-02,Nollie,Email,573,Spätzle,201.39,558.45,0.19,416.56
3d235641-bf3f-4e23-b0ab-5ab1b4142738,243,Atlanta,Ellerey,2020-05-02,MS,Albuquerque,2001-12-09,Gabriellia,Email,639,Spätzle,306.84,593.85,0.19,487.26
5bd71423-77de-4fd1-bcfe-615aa72f73ff,308,Charmaine,Kenwood,2024-09-12,HK,Konya,2016-04-12,Myriam,Phone,21,Spätzle,416.93,876.83,0.19,485.15
8efe96f8-e920-42df-b774-27eb40f6823a,629,Rayna,Cohdwell,2021-01-27,BY,Mata-Utu,2009-08-05,Caryl,Phone,792,Canned sausages,235.09,563.22,0.19,306.01
cfea79a4-02f7-4c3f-98cd-8c2835267197,252,Candi,Dominy,2021-11-16,PG,Shenzhen,2006-04-25,Pearline,Email,288,Spätzle,436.53,902.34,0.19,431.1
5ad41229-f6d0-4c07-8eac-118a6b16ef28,361,Lenna,Peonir,2021-01-24,AI,Sana'a,2010-12-09,Josephine,Email,484,Spätzle,336.27,723.96,0.19,498.4
0c0e06e3-6872-49a3-834b-43d9f66a9e4c,675,Jenda,Hashim,2001-05-05,BN,Norilsk,2003-08-27,Ketti,Phone,778,Canned sausages,291.67,889.66,0.19,312.96
5224a907-6825-4bd8-9e6f-a0aabbe46508,610,Tonia,Avi,2012-08-04,AI,Atlanta,2023-07-23,Babita,Email,213,Canned sausages,250.79,662.92,0.19,483.71
3a62b699-743b-45a7-9cf5-4a56a28d57e9,262,Shandie,Glovsky,2004-09-25,AM,Willemstad,2007-03-20,Alisha,Email,647,Canned sausages,245.38,754.97,0.19,448.24
ab8b6b90-3d09-49e7-873a-c89b7e223147,949,Esmeralda,Goode,2019-12-09,MK,Denpasar,2020-01-22,Allyce,Email,270,Spätzle,413.37,988.96,0.19,378.14
2def6ca1-5c8e-4adf-88fa-bdf325c16f13,662,Atlanta,Berard,2018-11-13,BR,Riverside,2022-12-21,Aigneis,Email,371,Spätzle,465.05,776.63,0.19,392.52
29c2a818-16d0-48ee-99af-d96bad20feca,103,Zaria,Chabot,2019-09-15,BH,Handan,2016-02-04,Berta,Email,413,Spätzle,332.61,688.5,0.19,461.38
8ef95085-2149-47c3-8f72-50d800b4c5e7,80,Cordi,Emanuel,2018-06-16,IR,Vitória,2023-12-02,Marylou,Phone,385,Spätzle,450.43,576.13,0.19,361.23
0b9a349a-bb1c-4405-95cf-12c9bfc9cf6a,311,Dolli,Tayib,2014-01-23,MR,Thessaloniki,2022-06-15,Latisha,Email,182,Spätzle,239.06,859.21,0.19,331.98
df635f1c-75a8-4429-aa93-76a2fb8b5490,559,Chastity,Cosenza,2011-06-20,LY,Manzini,2020-01-17,Angelique,Phone,136,Spätzle,379.61,906.43,0.19,379.73
42226cea-1acd-47df-bbea-9d79a0c4c950,879,Bobbi,Arne,2013-10-20,KP,Greenwich,2014-07-25,Nollie,Phone,998,Canned sausages,271.04,964.41,0.19,316.95
97f67ff8-4cda-4b41-9932-cc3bc8f21ed6,707,Agathe,Si,2002-10-13,LC,Kunming,2012-04-25,Elena,Phone,942,Canned sausages,408.16,586.09,0.19,343.04
82b400a3-690a-4c54-badc-ad0663ae8bea,793,Janenna,Jerold,2017-03-28,PA,Liverpool,2024-11-19,Tami,Email,172,Spätzle,386.43,675.13,0.19,360.4
1c2125ed-4fd2-4030-9b88-9f0fb6e512d5,497,Clary,Kendrick,2012-04-03,MV,Santiago de Cuba,2013-04-23,Roberta,Email,575,Canned sausages,281.9,503.28,0.19,336.38
7bd6b9c6-5222-4cc0-9a4f-dcf8f63812f7,811,Yvonne,Liebermann,2016-06-14,GQ,Pune,2014-12-24,Imojean,Phone,403,Spätzle,214.38,798.23,0.19,346.29
59ab1982-c0a1-440b-8415-3342664ca8ec,694,Paule,Valerio,2020-04-20,MV,Luxor,2002-06-10,Winny,Email,428,Spätzle,424.26,925.41,0.19,338.01
c2950867-e0d5-47d5-902d-7b1a45393ce7,812,Clo,Gavrila,2023-08-31,CS,Antwerp,2006-05-24,Barbara,Email,60,Spätzle,402.83,714.35,0.19,353
b80e6bbc-72ec-4979-a916-79177f1d0a83,882,Karina,Tiffa,2020-09-26,AG,Vilnius,2019-04-15,Trixi,Phone,978,Canned sausages,279.59,645.52,0.19,438.97
50c77bbc-f1f2-4f98-8184-d2a2e061dd8a,536,Celene,Old,2001-03-18,RW,Los Angeles,2011-12-17,Averyl,Email,887,Canned sausages,295.97,898.42,0.19,349.05
7b65c269-2ddb-4675-9f66-34ad4f5f71e0,560,Marnia,Weaks,2004-09-11,GE,Bergen,2020-04-07,Carolina,Phone,495,Spätzle,369.81,513.8,0.19,306.76
28c0f203-fb35-4cfe-b1bb-f32abc8910d4,859,Pearline,Edvard,2019-05-01,US,Memphis,2019-07-30,Harrietta,Phone,770,Canned sausages,302.67,955.07,0.19,338.95
ffd92a27-39ca-4992-9a2c-476e9c37c834,130,Lynnea,Munn,2009-10-01,AZ,Jersey City,2024-08-10,Deloria,Email,644,Spätzle,259.27,954.24,0.19,485.24
ca6dedf5-7bd0-40f9-a32f-9819a368fd88,399,Eolanda,Leifeste,2021-01-30,NR,Cairns,2000-05-06,Carree,Email,179,Canned sausages,419.84,827.63,0.19,317.23
de97e1bd-681b-4129-a362-3a9f26fec5aa,618,Rayna,O'Rourke,2002-01-04,BG,Valletta,2016-03-23,Corina,Phone,577,Spätzle,460.14,916.66,0.19,440.42
5c84924f-cf98-4f82-b13a-81a60d2d3731,967,Ezmeralda,Gualtiero,2020-07-23,RU,Bucharest,2009-04-12,Ernesta,Email,786,Canned sausages,314.94,827.52,0.19,452.17
fd436f18-5613-4d4a-a2a3-4bace8ada9c7,913,Anallese,Hurley,2013-11-13,US,Busan,2008-08-30,Joelly,Email,616,Spätzle,249.23,664.71,0.19,490.63
2153060a-d103-4981-823e-0b509735f517,331,Corene,Gemini,2003-09-06,SV,Nassau,2006-06-10,Amelia,Phone,488,Canned sausages,289.45,838.8,0.19,498.58
9bd59158-a020-45fa-b7ab-a434de03c2a5,620,Kassey,Darbie,2005-02-10,KG,Gothenburg,2009-01-09,Charlena,Email,261,Spätzle,300.75,993.16,0.19,429.43
ecc08eba-436c-465a-a826-5089da0615e3,349,Wendi,Astra,2006-06-13,MY,Hyderabad,2016-11-12,Cyndie,Phone,103,Spätzle,494.39,830.36,0.19,365.32
27f266e9-c2a8-433b-b421-84cc535e6835,221,Lusa,Wolfgram,2016-02-01,LT,Abu Dhabi,2014-02-15,Myrtice,Phone,466,Spätzle,372.66,982.95,0.19,451.78
2aa5d40d-9b44-4cb0-8808-f798b1a94076,85,Karena,Donoghue,2000-11-10,GQ,Rotterdam,2002-02-02,Demetris,Email,60,Spätzle,441.81,771.59,0.19,492.07
c97c538f-f22a-4fd9-ab65-ea85ebabd364,153,Cristabel,Longfellow,2007-07-22,SK,Makassar,2015-11-18,Arlina,Email,516,Canned sausages,422.31,843.1,0.19,396.68
9f84931f-cdfd-4280-81ac-16a6212c30aa,49,Karina,Andrel,2012-08-18,BS,Fredericton,2019-06-27,Evita,Email,72,Canned sausages,281.74,791.73,0.19,391.34
2336c638-1a07-4a48-8910-08be7fe59a5f,27,Alia,Liebermann,2015-04-23,AW,Bridgetown,2017-01-18,Melisent,Phone,919,Canned sausages,454.16,939.1,0.19,311.23
4bca0cf9-086f-4122-8d17-54a1d2090d9f,845,Anthia,McNully,2008-10-26,SN,Montreal,2002-11-30,Chloris,Email,809,Canned sausages,412.3,837,0.19,344.89
27372c47-f714-4841-a094-ee4d9e7933b3,765,Deirdre,Mich,2012-10-04,PH,Portland,2016-07-05,Millie,Email,524,Spätzle,493.18,513.82,0.19,427.66
a5fbd402-3b7f-4803-8521-5f94685fb7c2,96,Gloria,Orlene,2004-05-28,PF,Shillong,2024-08-30,Sallie,Email,98,Canned sausages,281.41,787.63,0.19,311.51
895d5cea-ba2b-42f6-9177-a0f43c5b4bae,439,Marcy,Natica,2013-04-05,SN,Thessaloniki,2018-08-08,Neila,Email,424,Canned sausages,324.46,734.61,0.19,461.8
a62c7896-9365-4b0e-9bd9-abc1c9982a41,842,Dolli,Cressida,2009-10-18,HN,Campo Grande,2017-07-27,Carolina,Email,658,Canned sausages,309.17,857.79,0.19,468.79
15ecab4c-fa82-48b9-852b-d5f69908319d,291,Trudie,Beebe,2023-06-25,TT,Amsterdam,2012-05-06,Drucie,Phone,742,Spätzle,289.89,882.76,0.19,402.4
a713b96e-fbc5-4408-815b-7022998476e0,576,Candi,Velick,2006-12-02,PR,Tianjin,2010-06-16,Zsa Zsa,Phone,516,Spätzle,329.5,693.66,0.19,437.19
b6044b94-8ca1-41e8-a481-36b3daee52e2,445,Gwyneth,Reinke,2012-01-21,LY,Almaty,2004-04-19,Ursulina,Phone,427,Spätzle,367.06,552.86,0.19,492.43
4fa54b23-c0d3-43ad-abf1-1bce7291de09,961,Celisse,Dex,2009-09-16,FI,Cusco,2023-03-01,Ninnetta,Phone,75,Canned sausages,409.48,837.88,0.19,354.75
7c9b1978-0a6a-417f-976c-f99d10ed77e3,629,Fredericka,Nerita,2006-04-01,IE,Bangkok,2010-01-12,Evaleen,Phone,689,Canned sausages,272.23,759.54,0.19,435.99
b54232d8-3443-495e-8a40-692b7cefed35,738,Audrie,Llovera,2008-12-04,GH,Bamako,2001-09-20,Rhea,Phone,490,Spätzle,256,765.3,0.19,330.03
9d72ad31-4382-49a8-ac0c-dd2894064c20,41,Annora,Roxanna,2023-08-08,TG,Nouméa,2011-06-06,Gavrielle,Phone,121,Canned sausages,476.33,918.31,0.19,418.66
7fdb1122-3c99-41fa-ac02-c6f34ddbed43,234,Aurore,Hull,2017-03-13,DZ,Madrid,2010-07-19,Modestia,Phone,649,Spätzle,364.82,848.49,0.19,386.58
6ee9fe4e-6ea6-4c39-bc0d-8153b7726f74,744,Ivett,Kylander,2001-04-13,DK,Gaborone,2001-11-09,Fanchon,Email,682,Spätzle,299.7,894.71,0.19,354.32
54b99cd4-321d-48f6-8eba-64d3791f3c96,609,Rayna,Garlinda,2008-12-20,SN,Sydney,2009-02-25,Nickie,Phone,194,Canned sausages,203.87,897.06,0.19,361.59
d961f9b8-af40-47af-a427-cba7d7f8956f,82,Winny,McNully,2007-10-26,TF,Harare,2006-07-14,Stephanie,Phone,512,Canned sausages,395.83,647.93,0.19,412.95
d80ed992-8ac2-4ca6-85e2-a76f37cd8966,155,Tiffie,Georgy,2014-07-29,NP,Budapest,2016-04-22,Collen,Phone,460,Canned sausages,329.3,954.52,0.19,490.28
600ba180-6a95-4a51-ba25-56369842ab70,383,Netty,Ammann,2002-12-01,DE,Balikpapan,2005-11-01,Eadie,Email,760,Spätzle,235.58,760.3,0.19,364.42
9f4dbb1b-9e2d-463b-99c8-78be65daa846,692,Rebeca,Rooney,2021-02-03,MM,San José,2024-04-23,Dacia,Email,748,Canned sausages,291.21,900.71,0.19,435.04
1a28b14c-0047-43d6-a2eb-c93dde201813,435,Joy,Quinn,2023-05-30,UM,Taichung,2009-06-05,Lusa,Email,904,Canned sausages,297.23,831.26,0.19,396.9
fab19604-ba82-4eda-857f-7fa466fba046,96,Luci,Dorine,2008-08-23,KE,San Salvador,2014-07-10,Collen,Email,112,Canned sausages,258.09,676.23,0.19,384.26
5ec09288-48c0-4ecc-b4dc-322ed45f3900,221,Elora,Sheedy,2008-03-01,MW,Tunis,2009-10-06,Madeleine,Email,239,Spätzle,416.23,955.96,0.19,449.25
34fa707d-bca4-4838-94f5-50244fd2e220,199,Marsiella,Earlie,2001-10-15,AL,Frankfurt,2001-05-31,Marika,Email,702,Canned sausages,346.46,554.83,0.19,388.45
9a7b8c28-9ce3-4490-a01e-5fc3147cd9b0,603,Althea,Buckler,2010-03-26,CZ,Sana'a,2002-01-20,Tera,Email,440,Canned sausages,321.87,519.07,0.19,353.4
62aa024d-c23e-47fa-a40d-caccc0548cd4,739,Yolane,Emerson,2014-09-20,BI,Jeddah,2006-03-04,Merci,Email,88,Spätzle,353.95,711.75,0.19,459.25
cb529162-c371-419a-be57-0c274da3d7bf,268,Henriette,Pip,2002-02-04,YE,Mandurah,2003-12-07,Fidelia,Email,360,Spätzle,427.25,691.96,0.19,457.69
b43eadee-580c-4a9c-819d-e32ec8bc722c,509,Valli,Zola,2005-12-09,NA,Jakarta,2005-04-08,Gretal,Email,762,Spätzle,483.07,705.41,0.19,310.46
c32fa439-892c-4085-a9f7-cbc9131e4bff,775,Annice,Hepsibah,2019-11-10,AQ,Port Hedland,2006-06-21,Margarette,Email,465,Spätzle,252.66,702.95,0.19,462.38
d12f6f40-859b-428d-9c6c-ecdebda89c1f,457,Carly,Lamoree,2015-05-10,GD,St. Louis,2002-12-19,Xylina,Phone,734,Spätzle,286.59,529.53,0.19,415.9
08dc274b-c25d-44b1-9077-8d06f37f5090,788,Jolyn,Raama,2022-01-12,GR,Gold Coast,2024-06-10,Catrina,Email,255,Spätzle,314.92,898.2,0.19,446.48
fd4c42ff-f2a5-4e54-a8e6-e010f333de87,648,Suzette,Greenwald,2021-06-14,IQ,Karachi,2002-02-07,Frances,Email,583,Canned sausages,262.21,906.54,0.19,486.8
9f0ba08b-8e60-4fd9-acfa-be4637fa0d8d,558,Laurene,Friede,2003-03-27,CY,Philadelphia,2007-01-25,Alie,Email,786,Spätzle,217.59,722.23,0.19,458.67
8cc15189-c4d9-479c-8824-5b4e685cdb33,667,Lisette,Ruvolo,2023-09-02,JP,Belgrade,2006-04-21,Laure,Email,248,Spätzle,241.24,771.85,0.19,318.71
9c15efe3-5a9e-4050-a6c9-004e56a63a93,996,Clo,Latini,2005-04-09,AD,Hamburg,2004-01-30,Janey,Phone,965,Spätzle,301.17,923.71,0.19,419.24
76265c7e-8c3d-44e5-9910-08453f3f9004,617,Gianina,Jacinda,2024-08-22,GP,Lhasa,2023-04-26,Magdalena,Phone,442,Spätzle,228.59,801.14,0.19,356.02
8e025a4b-04cc-4e5e-a070-4bcee34ebda8,370,Tonia,Jehu,2000-06-30,PE,Charlotte,2006-05-12,Bobinette,Phone,323,Canned sausages,219.92,540.72,0.19,471.26
4fee2a26-0642-4d15-bdf8-c2eaac751ab7,781,Nessie,Kinnard,2001-10-23,PK,Campinas,2011-12-11,Stephanie,Phone,839,Canned sausages,276.84,708.67,0.19,424.52
2fc325fe-815d-4142-b2e1-6cb1601f61b3,385,Tarra,Joachim,2021-08-11,MK,Port Said,2019-11-08,Kittie,Phone,235,Canned sausages,333.29,581.04,0.19,428.29
8b0c7374-19b2-4ac7-beee-4be78bce0316,330,Madeleine,Kolnick,2010-10-22,NE,Nantes,2020-09-16,Kara-Lynn,Email,368,Canned sausages,221.55,558.45,0.19,366.04
e8866f80-6dfd-4957-bf99-93de9144cf45,813,Lusa,Garlinda,2022-03-01,CI,Nantes,2008-01-25,Blinni,Email,523,Canned sausages,344.08,851.81,0.19,312.66
d2814568-0811-4303-b18f-6352e5006bcf,53,Berget,Willie,2013-12-25,JO,Cincinnati,2005-02-10,Shauna,Phone,921,Canned sausages,306.98,788.63,0.19,407.12
443b9cc9-52f0-4e86-85ed-ec41219dedfd,470,Karena,Carolin,2020-08-22,HU,Punta Arenas,2023-02-23,Consuela,Phone,849,Canned sausages,298.03,548.45,0.19,308.14
d18b0e39-71bf-493a-bd1d-60c5ac86fc26,911,Alyssa,Sophronia,2020-02-17,GW,San Francisco,2008-05-31,Jessy,Email,951,Canned sausages,213.62,940.17,0.19,435.96
4251ca7b-cbb2-4683-9a54-c6be75bbeaee,820,Lizzie,Karl,2017-01-01,SV,Handan,2024-11-03,Daphne,Phone,82,Canned sausages,328.83,874.18,0.19,393.66
ffe26f06-fbc4-4dac-ae42-5ef02fdff7ff,282,Rhoda,Billye,2002-02-22,GF,Dili,2014-07-12,Jaime,Email,513,Spätzle,488.38,961,0.19,488.42
0ade6500-02d3-4a93-8deb-262479a462c6,445,Zondra,Louanna,2011-04-01,LR,Los Angeles,2016-07-11,Anthia,Phone,238,Spätzle,436.29,534.64,0.19,402.81
734fda20-1562-4310-8253-fc999453369b,360,Marline,Diogenes,2001-04-15,IO,Porto Velho,2020-07-05,Caryl,Phone,601,Spätzle,354.64,711.59,0.19,338.29
51b9b334-49c3-40b7-8a16-f1161e3d9e5f,789,Kelly,Gregrory,2016-05-02,VU,Dubai,2005-05-31,Lynnea,Email,920,Spätzle,480.75,841.16,0.19,435.31
889df32a-0fcf-4824-8f74-3ab6e47189ce,265,Corene,Mehalek,2010-02-05,TM,Taiyuan,2001-04-15,Darlleen,Email,839,Canned sausages,422.53,965.76,0.19,369.71
03f4f494-697e-4cbe-a35d-be0ed99092cb,533,Gianina,Rogerio,2000-05-27,VA,Astana,2003-05-25,Elie,Phone,790,Spätzle,380.98,874.91,0.19,325.45
71112ad3-608d-4991-ab32-d6c4b3eed8f4,671,Miquela,Frodi,2001-11-28,GW,Qingdao,2006-02-19,Nonnah,Phone,461,Spätzle,309.2,873.34,0.19,350.99
0c5dc3f3-9357-4be2-9dda-0d2c1daa8c22,303,Jolyn,Dielu,2010-10-23,KI,Johannesburg,2012-03-11,Paule,Email,589,Spätzle,220.35,623.75,0.19,466.76
491a698d-c28e-4da6-bae0-8a45ecab5502,504,Tobe,Payson,2004-05-22,PY,Gangtok,2001-05-16,Amara,Email,115,Spätzle,410.61,870.68,0.19,461.76
257f3af3-7e02-40b4-830b-d2c0faf1313a,260,Bernie,Maisey,2007-06-03,UG,Jinan,2006-10-16,Steffane,Email,669,Spätzle,358.27,588.37,0.19,370.31
247e5e2c-ec50-4413-b24f-b7fb72a4955e,461,Aubrie,Tomasina,2012-12-29,LU,Sucre,2010-07-05,Frank,Email,691,Canned sausages,320.59,972.61,0.19,318.02
d34647a5-981a-4fb9-897f-931369709f71,972,Sue,Delacourt,2020-08-23,QA,Majuro,2001-01-23,Kerrin,Phone,520,Spätzle,354.55,718.46,0.19,481.83
52b25bf0-e9d3-4fcc-8ff5-cab1a2401cc2,321,Daphne,Terrence,2019-06-02,KE,Riverside,2010-12-20,Marguerite,Email,3,Canned sausages,380,710.84,0.19,395.56
29a9cf40-c36e-4d04-a6cd-7263aa708b06,825,Nerta,Penelopa,2004-08-25,BH,Podgorica,2021-07-21,Betta,Phone,358,Spätzle,381.55,942.42,0.19,337.99
782fb729-6aa5-4a71-a301-dad4eafa90e6,255,Averyl,Grimbly,2000-08-16,PS,Kingstown,2007-08-11,Doro,Email,423,Spätzle,444.43,737.53,0.19,434.78
9eb2db34-25c2-43d1-a2d3-6ac179a5e65f,915,Elfreda,Chandler,2021-12-06,JM,Wellington,2011-12-13,Pamella,Email,562,Canned sausages,427.62,892.49,0.19,439.79
9126c0d9-2a7e-4718-af0a-4861d1e2c5dc,486,Tersina,Uund,2000-03-06,AW,Naypyidaw,2014-12-26,Lexine,Phone,769,Spätzle,441.4,643.38,0.19,442.41
6d6bd014-c863-4f74-a135-b2382a38eb2d,993,Glenda,Myrilla,2016-01-01,IO,Cairns,2009-01-14,Berget,Phone,157,Spätzle,414.38,711.41,0.19,410.55
c56c5b98-1588-4119-8510-45383601cf4c,118,Yolane,Alcott,2024-02-19,UA,Quito,2008-06-02,Ayn,Email,156,Spätzle,500.92,939.04,0.19,401.95
60b02e27-1e21-4c9e-8b71-386b5c3ee877,735,Tobe,Ventre,2013-01-07,BT,Santa Cruz de Tenerife,2017-10-12,Lita,Phone,272,Canned sausages,384.77,550.07,0.19,374.7
b3c6150e-eda1-42d6-ba30-65b3282715bb,913,Michaelina,Pulsifer,2009-05-17,HU,Surat,2018-03-21,Verla,Phone,826,Canned sausages,413.72,672.3,0.19,416.82
e38d0430-b22c-4688-8a14-87ca37a3cdee,542,Allis,Larochelle,2004-05-08,GH,Islamabad,2000-10-07,Fernande,Phone,26,Canned sausages,214.42,985.23,0.19,403.12
069d68f9-d234-42e1-8cb3-46d7670fd27c,530,Elvira,Stuart,2001-07-27,AN,Qingdao,2006-04-08,Trudie,Email,380,Spätzle,480.23,832.81,0.19,303.25
9d525946-231f-4130-8f2b-c030a5ca269f,369,Daphne,Paton,2023-04-02,MW,Fortaleza,2021-11-20,Deloria,Email,635,Canned sausages,300.44,887.15,0.19,365.84
d08f2aaf-7167-4732-97f7-d1a343d35df4,717,Ethel,Means,2016-06-23,DK,Oklahoma City,2018-01-29,Annaliese,Phone,444,Canned sausages,466.86,850.32,0.19,359.29
cc25be82-ae4e-42cb-b493-ca177fe3525b,857,Lita,Granoff,2020-08-05,TW,Saint-Pierre,2012-12-10,Elbertina,Phone,508,Spätzle,407.9,937.69,0.19,322.59
b2ffe6d1-c442-4755-9133-477995eeeaa8,420,Carmencita,Ries,2005-05-22,TN,Mandurah,2021-08-24,Mara,Email,210,Canned sausages,299.08,669.13,0.19,379.9
a752ce3c-3a4b-4eb5-bc49-474495221b2c,697,Yetty,Nickola,2011-05-10,PW,Amsterdam,2010-08-17,Dorene,Email,19,Canned sausages,393.46,527.62,0.19,435.03
0f4c3496-4f06-4758-b942-9045b647b7b3,468,Phylis,Thilda,2020-11-13,KZ,Huế,2018-06-21,Ermengarde,Phone,392,Spätzle,477.57,722.94,0.19,451.83
669ccbfc-4392-4c96-9a5b-4f9f3b164469,364,Tybie,Gwenore,2020-04-29,SN,Shillong,2002-07-22,Fidelia,Email,326,Spätzle,383.31,841.02,0.19,480.61
eed31586-4647-4156-8d37-d6c3c4e1959b,24,Josephine,Ursulette,2010-03-01,SC,Da Nang,2004-11-11,Felice,Phone,937,Canned sausages,324.33,557.76,0.19,323.84
1926c4eb-ec50-49d5-804b-78f96a1500a7,962,Yolane,Blase,2018-01-11,CL,Moroni,2022-10-29,Candy,Email,637,Spätzle,464.51,888.94,0.19,375.79
969aaa76-b965-4f85-b6b4-249efaafc631,893,Caryl,Naashom,2010-07-09,ES,Nassau,2002-12-26,Max,Phone,567,Spätzle,331.6,790.79,0.19,347.57
e30ffe58-79f2-4366-8797-ee494c5593c0,17,Deirdre,Ariella,2017-11-17,PY,Maceió,2011-10-05,Ernesta,Email,936,Canned sausages,278.92,515.76,0.19,482.64
07c047fc-7cbd-402f-9bbc-ab66308fbf2d,97,Althea,Nedrud,2015-12-20,IE,Tijuana,2006-01-19,Lusa,Phone,132,Canned sausages,291.94,618.11,0.19,380.61
4b2b1e2e-f36e-4c6a-9943-abb1c5d758ec,880,Margarette,Jacobah,2022-03-10,PK,Valparaíso,2012-04-13,Doralynne,Email,740,Canned sausages,487.82,669.08,0.19,441.12
62c0e55e-81b1-490f-866a-0164795df899,67,Marti,Zitvaa,2006-06-01,YE,Indianapolis,2016-04-18,Brianna,Phone,837,Spätzle,461.37,594.49,0.19,446.77
76fc81e7-4996-4511-96bd-d4e1b7f096d0,853,Sidoney,Bow,2023-10-23,PT,Iqaluit,2016-02-06,Anallese,Phone,443,Spätzle,239.84,621.46,0.19,420.21
43b6ffa1-8a95-4079-a1a5-44635f0a7d57,391,Marcelline,Raimondo,2024-08-23,VG,Kuching,2018-01-17,Darci,Email,882,Canned sausages,274.19,680.73,0.19,490.78
63095621-246f-41a5-a21f-115aa76720ce,61,Aubrie,Hutchison,2009-07-09,DE,Udon Thani,2018-10-15,Fanchon,Phone,533,Canned sausages,398.56,573.1,0.19,367.66
f4f99dc4-a9e0-46d3-8ef5-278296633e4d,70,Morganica,Radu,2021-06-08,CS,Arbil,2021-04-25,Frances,Phone,481,Spätzle,357.22,678.19,0.19,360.95
cc0cbd82-5f1e-4564-b0b6-d00e25982a54,127,Fayre,Rurik,2014-12-31,YE,Jerusalem,2023-07-07,Chloris,Email,812,Canned sausages,500.15,926.72,0.19,432.72
2aebd955-e93f-4ff4-a864-7d17c34954db,974,Emylee,Cleo,2001-08-05,TO,Tskhinvali,2008-04-19,Heddie,Email,585,Spätzle,331.35,763.1,0.19,309.74
d755ce0f-e71f-4947-b956-10f6294c9dce,86,Merle,Cohdwell,2005-04-30,JM,Rabi Island,2000-01-16,Agnese,Phone,264,Canned sausages,441.04,825.76,0.19,320.87
1e647ed8-e1e3-495b-ac86-d507a4d4070c,408,Karolina,Milson,2022-08-31,NL,Detroit,2024-09-29,Rochette,Email,100,Spätzle,481.14,873.22,0.19,403.83
2b5ef24b-a0fb-4aff-997c-dd077e8a1b68,126,Brietta,Oneida,2003-12-16,NR,Honiara,2024-12-02,Eugine,Phone,536,Spätzle,297.27,625.94,0.19,471.36
cf027c5d-dba8-41ac-8f5b-19112ad8884e,690,Petronia,Garrison,2020-03-19,AL,Hanover,2003-06-27,Brana,Email,818,Spätzle,245.55,880.94,0.19,441.59
3c0c580b-454c-4d0a-9cba-6f94a36170fb,333,Jennica,Maples,2000-02-02,NU,Valparaíso,2000-02-28,Rayna,Email,503,Canned sausages,475.4,613.2,0.19,432.89
cda7251b-bcec-42cd-bd65-c91e1a797761,285,Brietta,Charmine,2019-04-07,CR,Zapopan,2012-05-21,Karina,Email,440,Canned sausages,331.85,634.32,0.19,453.43
fe21c40e-a754-4635-8da6-887dc2f88555,211,Bibby,Lindemann,2005-07-15,TR,Birmingham,2018-02-23,Rani,Email,130,Canned sausages,351.02,631.54,0.19,405.69
19473586-3192-4823-87f0-00e8af0c2ec4,147,Candy,Bates,2014-01-31,RW,Hamburg,2008-05-26,Phedra,Phone,325,Spätzle,409.07,580.72,0.19,454.88
b3d5f48e-acb1-432a-8535-eac022fb346d,256,Alyssa,Alisia,2024-08-17,GP,Iqaluit,2000-11-08,Di,Phone,268,Spätzle,376.73,773.12,0.19,388.8
1eae3f51-20c6-4095-ab52-b5090da047ef,427,Marcy,Lewes,2003-08-06,DZ,Santa Cruz de Tenerife,2007-03-27,Janeczka,Phone,801,Spätzle,261.86,602.18,0.19,479.27
566a2ac4-dca2-4889-9ee9-35ca962a41d2,503,Karlee,Khorma,2013-04-27,EG,Guwahati,2023-10-05,Felice,Phone,663,Spätzle,388.55,852.68,0.19,434.04
0dffaad4-ae68-4d09-89a1-31fb2e670df8,706,Laurene,Erlandson,2018-06-12,YT,Kiev,2018-05-10,Dianemarie,Email,640,Spätzle,275.27,638.72,0.19,418.06
312bb85e-ae83-4276-a38e-541f65a00624,910,Gilda,Lane,2020-11-14,NG,Chongjin,2014-11-19,Carly,Phone,259,Canned sausages,493.81,667.97,0.19,425.26
0adc4f07-1419-41a1-a7c4-5d5b972568b7,967,Nannie,Tannie,2001-06-12,SV,Magadan,2011-06-07,Merrie,Phone,16,Spätzle,490.26,912.78,0.19,445.36
6e609907-225c-4a81-8cdf-5452681f1eda,273,Latisha,Leffen,2021-10-28,KG,Juneau,2002-02-06,Rhoda,Email,1000,Spätzle,232.63,924.4,0.19,355.82
9cce555b-9ff2-4e31-9ee7-b759a0472abf,226,Margarette,Sikorski,2006-07-18,VI,Valdivia,2009-04-02,Gui,Email,217,Spätzle,382.11,623.11,0.19,439.59
a3b8e685-c10d-49f7-a3fa-d6092e7dfcec,398,Romona,Armanda,2000-10-16,GR,Lomé,2020-06-01,Ursulina,Phone,149,Spätzle,462.83,820.87,0.19,327.23
